global_idx,label,cls,method,layer,confidence_drop_top20pct,avg_drop,incr_conf,orig_prob,masked_prob
4386,0,CNV,ScoreCAM,CBAM2,20.962297916412354,21.424322587997516,0.0,0.9784345626831055,0.7688115835189819
4600,0,CNV,GradCAM,CBAM1,94.47500109672546,94.56829897276576,0.0,0.9990134239196777,0.054263412952423096
4600,0,CNV,GradCAM++,CBAM1,99.31483170948923,99.41290911356683,0.0,0.9990134239196777,0.005865106824785471
4600,0,CNV,GradCAM,CBAM2,76.20751112699509,76.28276911952145,0.0,0.9990134239196777,0.23693831264972687
4600,0,CNV,GradCAM++,CBAM2,83.82444381713867,83.90722383807132,0.0,0.9990134239196777,0.16076898574829102
4600,0,CNV,ScoreCAM,CBAM2,75.8868157863617,75.96175707929781,0.0,0.9990134239196777,0.2401452660560608
4636,0,CNV,GradCAM,CBAM1,4.153400659561157,4.166455608957531,0.0,0.9968666434288025,0.9553326368331909
4636,0,CNV,GradCAM++,CBAM1,40.61831831932068,40.745989626206,0.0,0.9968666434288025,0.5906834602355957
4636,0,CNV,GradCAM,CBAM2,9.46875810623169,9.498520262126473,0.0,0.9968666434288025,0.9021790623664856
4636,0,CNV,GradCAM++,CBAM2,11.7198646068573,11.756702430105259,0.0,0.9968666434288025,0.8796679973602295
4636,0,CNV,ScoreCAM,CBAM2,12.64333724975586,12.683077727866701,0.0,0.9968666434288025,0.8704332709312439
4688,0,CNV,GradCAM,CBAM1,0.8264720439910889,0.84611323964709,0.0,0.9767865538597107,0.9685218334197998
4688,0,CNV,GradCAM++,CBAM1,32.308030128479004,33.07583388618272,0.0,0.9767865538597107,0.6537062525749207
4688,0,CNV,GradCAM,CBAM2,44.369298219680786,45.42373929096474,0.0,0.9767865538597107,0.5330935716629028
4688,0,CNV,GradCAM++,CBAM2,29.91950511932373,30.630545327219373,0.0,0.9767865538597107,0.6775915026664734
4688,0,CNV,ScoreCAM,CBAM2,32.90727734565735,33.68932227694278,0.0,0.9767865538597107,0.6477137804031372
4782,0,CNV,GradCAM,CBAM1,4.776471853256226,4.828294505967207,0.0,0.9892668724060059,0.9415021538734436
4782,0,CNV,GradCAM++,CBAM1,34.68968868255615,35.0660567936804,0.0,0.9892668724060059,0.6423699855804443
4782,0,CNV,GradCAM,CBAM2,87.13497966527939,88.08035648919889,0.0,0.9892668724060059,0.11791707575321198
4782,0,CNV,GradCAM++,CBAM2,95.46631537377834,96.50208358496117,0.0,0.9892668724060059,0.03460371866822243
